"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull A","2 Jan 2025, 15:07","2 Jan 2025, 15:46","","Reverse Curl (Cable)",,"",0,"normal",10,14,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Incline Bench Press (Smith Machine)",,"",0,"warmup",30,14,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Incline Bench Press (Smith Machine)",,"",1,"normal",40,7,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Incline Bench Press (Smith Machine)",,"",2,"failure",40,5,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Incline Bench Press (Smith Machine)",,"",3,"dropset",20,12,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Skullcrusher (Barbell)",,"",0,"normal",20,15,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Skullcrusher (Barbell)",,"",1,"failure",30,3,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Skullcrusher (Barbell)",,"",2,"normal",25,8,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Seated Wrist Extension (Barbell)",,"",0,"normal",15,6,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Seated Wrist Extension (Barbell)",,"",1,"normal",10,12,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Seated Wrist Extension (Barbell)",,"",2,"normal",10,14,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Shoulder Press (Machine Plates)",,"",0,"normal",50,7,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Shoulder Press (Machine Plates)",,"",1,"failure",50,6,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Shoulder Press (Machine Plates)",,"",2,"failure",40,10,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Decline Bench Press (Machine)",,"",0,"failure",50,9,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Decline Bench Press (Machine)",,"",1,"failure",50,11,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Decline Bench Press (Machine)",,"",2,"failure",50,7,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Triceps Rope Pushdown",,"",0,"normal",15,11,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Triceps Rope Pushdown",,"",1,"normal",15,10,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Triceps Rope Pushdown",,"",2,"failure",15,8,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Triceps Rope Pushdown",,"",3,"dropset",10,9,,,
"Push A","1 Jan 2025, 12:33","1 Jan 2025, 13:34","","Spinning",,"",0,"normal",,,,600,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Hack Squat (Machine)",,"",0,"warmup",48,14,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Hack Squat (Machine)",,"",1,"normal",58,12,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Hack Squat (Machine)",,"",2,"normal",68,8,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Standing Calf Raise (Machine)",,"",0,"warmup",40,15,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Standing Calf Raise (Machine)",,"",1,"normal",50,18,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Standing Calf Raise (Machine)",,"",2,"normal",80,12,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Seated Leg Curl (Machine)",,"",0,"normal",52,15,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Seated Leg Curl (Machine)",,"",1,"normal",69,5,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Seated Leg Curl (Machine)",,"",2,"normal",52,12,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Bicep Curl (Machine)",,"",0,"normal",16,13,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Bicep Curl (Machine)",,"",1,"failure",23,2,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Bicep Curl (Machine)",,"",2,"failure",16,8,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Bicep Curl (Machine)",,"",3,"dropset",9,10,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Face Pull",,"",0,"normal",30,12,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Face Pull",,"",1,"normal",25,13,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Face Pull",,"",2,"normal",25,11,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Hammer Curl (Dumbbell)",,"",0,"failure",25,8,,,
"Morning workout ☀️","24 Dec 2024, 12:05","24 Dec 2024, 12:56","","Hammer Curl (Dumbbell)",,"",1,"failure",25,9,,,
